Year Month,Zone_ZipCode,Customer Class,Water_Demand_Gallons,Year,Month,Avg_Temp_F,Total_Precip_Inches,Avg_Humidity
201202,78758,Irrigation - Multi-Family,"7,78,900",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78758,Residential,"3,52,94,500",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78758,Multi-Family,"3,98,09,200",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78759,Irrigation - Residential,"21,100",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78759,Irrigation - Multi-Family,"5,47,800",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78759,Multi-Family,"3,30,35,800",2012,2,56.45172413793103,3.174,70.04482758620689
201202,78759,Residential,"4,60,42,700",2012,2,56.45172413793103,3.174,70.04482758620689
201203,78613,Irrigation - Multi-Family,"13,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78613,Multi-Family,"46,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78617,Multi-Family,"35,86,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78617,Residential,"1,78,05,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78652,Irrigation - Residential,"19,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78652,Residential,"6,96,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78653,Multi-Family,"54,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78653,Residential,"8,00,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78660,Multi-Family,"1,25,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78660,Irrigation - Residential,"5,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78660,Residential,"70,23,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78701,Multi-Family,"1,27,66,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78701,Irrigation - Multi-Family,"1,37,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78701,Residential,"10,14,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78702,Residential,"2,65,73,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78702,Irrigation - Residential,"27,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78702,Irrigation - Multi-Family,"4,12,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78702,Multi-Family,"92,72,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78703,Multi-Family,"1,22,85,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78703,Irrigation - Multi-Family,"2,15,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78703,Irrigation - Residential,"6,49,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78703,Residential,"3,93,67,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78703-1834,Residential,"1,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78704,Multi-Family,"4,60,72,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78704,Residential,"4,04,37,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78704,Irrigation - Residential,"1,34,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78704,Irrigation - Multi-Family,"7,96,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78705,Multi-Family,"3,34,57,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78705,Irrigation - Residential,"38,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78705,Irrigation - Multi-Family,"3,39,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78705,Residential,"86,50,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78712,Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78717,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78717,Multi-Family,"74,87,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78717,Irrigation - Multi-Family,"14,36,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78717,Residential,"2,41,70,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78719,Residential,"14,46,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78719,Multi-Family,"5,46,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78721,Residential,"1,48,54,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78721,Irrigation - Multi-Family,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78721,Irrigation - Residential,300,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78721,Multi-Family,"47,58,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78722,Residential,"78,31,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78722,Irrigation - Multi-Family,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78722,Multi-Family,"26,44,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78723,Multi-Family,"1,98,41,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78723,Irrigation - Multi-Family,"1,60,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78723,Residential,"3,10,24,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78724,Residential,"1,96,10,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78724,Multi-Family,"1,41,70,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78724,Irrigation - Multi-Family,"1,95,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78724,Irrigation - Residential,"20,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78725,Residential,"19,88,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78725,Multi-Family,"2,73,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78726,Residential,"1,24,96,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78726,Multi-Family,"1,11,31,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78726,Irrigation - Multi-Family,"19,24,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78726,Irrigation - Residential,"1,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78727,Multi-Family,"1,90,30,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78727,Irrigation - Residential,800,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78727,Residential,"3,30,79,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78727,Irrigation - Multi-Family,"23,63,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78728,Residential,"37,59,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78728,Multi-Family,"72,88,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78728,Irrigation - Multi-Family,"1,25,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78729,Irrigation - Residential,"1,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78729,Residential,"1,86,07,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78729,Multi-Family,"2,25,28,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78729,Irrigation - Multi-Family,"14,35,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78730,Multi-Family,"42,32,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78730,Residential,"42,34,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78730,Irrigation - Residential,"1,73,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78730,Irrigation - Multi-Family,"4,85,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78731,Irrigation - Residential,"1,61,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78731,Multi-Family,"1,83,61,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78731,Residential,"4,68,82,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78731,Irrigation - Multi-Family,"4,47,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78735,Irrigation - Multi-Family,"8,87,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78735,Residential,"1,49,36,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78735,Multi-Family,"97,92,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78736,Residential,"1,01,02,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78736,Irrigation - Residential,"5,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78736,Multi-Family,"25,83,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78736,Irrigation - Multi-Family,"2,62,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78737,Residential,"46,32,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78737,Irrigation - Residential,"3,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78738,Residential,"8,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78739,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78739,Residential,"2,88,99,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78741,Residential,"1,75,58,343",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78741,Irrigation - Residential,"13,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78741,Multi-Family,"8,03,28,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78741,Irrigation - Multi-Family,"15,78,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78742,Multi-Family,"2,83,800",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78742,Residential,"5,99,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78744,Irrigation - Residential,500,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78744,Multi-Family,"2,29,50,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78744,Residential,"4,92,29,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78744,Irrigation - Multi-Family,"2,20,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78745,Irrigation - Multi-Family,"18,42,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78745,Residential,"7,08,10,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78745,Multi-Family,"3,31,42,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78745,Irrigation - Residential,"22,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78746,Irrigation - Multi-Family,"3,65,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78746,Irrigation - Residential,"1,97,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78746,Multi-Family,"1,31,26,500",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78746,Residential,"2,31,29,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78747,Irrigation - Residential,"74,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78747,Irrigation - Multi-Family,"1,21,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78747,Residential,"1,95,11,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78747,Multi-Family,"66,36,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78748,Irrigation - Multi-Family,"19,35,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78748,Residential,"5,89,33,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78748,Multi-Family,"1,41,66,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78748,Irrigation - Residential,"6,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78749,Irrigation - Multi-Family,"35,95,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78749,Residential,"5,28,98,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78749,Multi-Family,"1,48,91,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78749,Irrigation - Residential,"1,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78750,Irrigation - Multi-Family,"6,20,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78750,Residential,"3,96,40,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78750,Multi-Family,"1,17,48,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78750,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78751,Multi-Family,"1,28,30,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78751,Irrigation - Residential,"42,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78751,Irrigation - Multi-Family,"2,55,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78751,Residential,"1,48,83,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78752,Multi-Family,"2,27,25,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78752,Residential,"1,19,16,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78752,Irrigation - Multi-Family,"64,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78753,Irrigation - Multi-Family,"22,37,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78753,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78753,Residential,"3,93,36,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78753,Multi-Family,"5,02,76,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78754,Residential,"1,76,08,200",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78754,Irrigation - Multi-Family,"9,09,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78754,Multi-Family,"1,17,88,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78754,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78756,Irrigation - Residential,"2,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78756,Multi-Family,"62,80,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78756,Irrigation - Multi-Family,"49,600",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78756,Residential,"96,34,700",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78757,Irrigation - Residential,"56,400",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78757,Residential,"2,90,55,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78757,Irrigation - Multi-Family,"21,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78757,Multi-Family,"1,33,76,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78758,Multi-Family,"4,48,93,300",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78758,Irrigation - Residential,0,2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78758,Residential,"3,81,02,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78758,Irrigation - Multi-Family,"10,46,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78759,Irrigation - Residential,"34,900",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78759,Irrigation - Multi-Family,"6,41,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78759,Multi-Family,"3,55,39,100",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201203,78759,Residential,"4,84,38,000",2012,3,65.51612903225806,5.335999999999999,73.19354838709677
201204,78613,Irrigation - Multi-Family,"58,000",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78613,Multi-Family,"25,500",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78617,Residential,"1,84,83,200",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78617,Multi-Family,"23,92,300",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78652,Residential,"7,97,700",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78652,Irrigation - Residential,"19,500",2012,4,72.56666666666666,0.192,64.80333333333334
201204,78653,Multi-Family,"64,100",2012,4,72.56666666666666,0.192,64.80333333333334
